date,ticker,open,high,low,close,volume
2026-06-26,3MINDIA.NS,32903.48046875,32903.48046875,32903.48046875,32903.48046875,0.0
2026-06-29,3MINDIA.NS,32903.48026573486,33785.70359820439,31868.469652223135,32243.044921875,10449.0
2026-06-30,3MINDIA.NS,32578.190687927432,33761.05994134688,32139.543339784384,32430.33203125,7444.0
2026-07-01,3MINDIA.NS,32627.47763851503,33228.769522487666,32568.33417451772,32957.6953125,4012.0
2026-07-02,3MINDIA.NS,33021.7660137846,33662.486846887885,32844.33562923292,33475.19921875,2869.0
2026-07-03,3MINDIA.NS,33618.13140343408,34855.21555271747,33317.485454803464,34732.0,13634.0
2026-07-06,3MINDIA.NS,34731.99857828475,34820.71377260987,34377.137800984274,34707.35546875,2986.0
2026-07-07,3MINDIA.NS,34697.49716392513,34993.21446929949,34475.70918489435,34756.640625,2587.0
2026-07-08,3MINDIA.NS,34702.426432386696,34988.28649957579,33420.98475188385,33765.98828125,3946.0
2026-07-09,3MINDIA.NS,33810.344856274285,34963.642333878975,33810.344856274285,34248.9921875,6446.0
2026-07-10,3MINDIA.NS,34697.497172745265,34943.928260619876,34352.49364972081,34865.0703125,2908.0
2026-07-13,3MINDIA.NS,34796.0727872804,36062.728694692734,34638.35687662984,35909.94140625,6108.0
2026-07-14,3MINDIA.NS,35486.079895320196,36166.2297599805,35486.079895320196,36018.37109375,6617.0
2026-07-15,3MINDIA.NS,36176.08592227943,36353.51631644865,35288.93395143334,35417.078125,9149.0
2026-07-16,3MINDIA.NS,35387.504584567636,35875.43814360276,34825.64169840598,34939.0,5146.0
2026-07-17,3MINDIA.NS,34900.0,35240.0,34710.0,34870.0,3002.0
2026-07-20,3MINDIA.NS,34940.0,35570.0,34710.0,35240.0,3974.0
2026-07-21,3MINDIA.NS,35240.0,35490.0,34865.0,35170.0,2543.0
2026-07-22,3MINDIA.NS,35300.0,35975.0,35030.0,35725.0,5695.0
2026-07-23,3MINDIA.NS,35600.0,36030.0,35120.0,35245.0,4267.0
2026-07-24,3MINDIA.NS,35110.0,35790.0,34915.0,35500.0,2736.0
2026-07-27,3MINDIA.NS,35790.0,35830.0,35150.0,35195.0,1279.0
2026-07-28,3MINDIA.NS,35195.0,35455.0,34700.0,35090.0,2192.0
2026-07-29,3MINDIA.NS,35400.0,35700.0,35100.0,35425.0,1650.0
2026-07-30,3MINDIA.NS,35425.0,35635.0,34810.0,34940.0,1703.0
2026-07-31,3MINDIA.NS,35050.0,35895.0,34485.0,34615.0,6328.0
2026-08-03,3MINDIA.NS,35170.0,36660.0,35020.0,35955.0,6489.0
2026-08-04,3MINDIA.NS,36100.0,36100.0,35650.0,35725.0,1536.0
2026-08-05,3MINDIA.NS,35885.0,36280.0,35605.0,35805.0,3173.0
2026-08-06,3MINDIA.NS,35805.0,36595.0,35710.0,36000.0,4631.0
2026-08-07,3MINDIA.NS,35940.0,36270.0,35870.0,36035.0,3976.0
2026-08-10,3MINDIA.NS,36280.0,36370.0,35665.0,35900.0,2056.0
2026-08-11,3MINDIA.NS,36200.0,36470.0,35740.0,36115.0,3128.0
2026-08-12,3MINDIA.NS,36300.0,36390.0,35760.0,35935.0,2637.0
2026-08-13,3MINDIA.NS,35800.0,36695.0,35800.0,36165.0,4039.0
2026-08-14,3MINDIA.NS,36565.0,37300.0,35000.0,35340.0,20827.0
2026-08-17,3MINDIA.NS,35280.0,35280.0,34750.0,34910.0,3192.0
2026-08-18,3MINDIA.NS,35085.0,35290.0,34900.0,34945.0,1635.0
2026-08-19,3MINDIA.NS,35100.0,35100.0,33355.0,33505.0,7449.0
2026-08-20,3MINDIA.NS,33790.0,34205.0,33485.0,33550.0,1957.0
2026-08-21,3MINDIA.NS,33550.0,33885.0,33290.0,33640.0,1581.0
2026-06-25,AADHARHFC.NS,508.20001220703125,542.0,508.20001220703125,518.5,2800730.0
2026-06-26,AADHARHFC.NS,518.5,518.5,518.5,518.5,0.0
2026-06-29,AADHARHFC.NS,518.5,525.9000244140625,515.0,518.75,555461.0
2026-06-30,AADHARHFC.NS,519.9000244140625,521.5,513.4500122070312,515.5999755859375,249335.0
2026-07-01,AADHARHFC.NS,514.5999755859375,520.0,502.20001220703125,517.75,646208.0
2026-07-02,AADHARHFC.NS,518.0,542.0,518.0,535.7000122070312,1367797.0
2026-07-03,AADHARHFC.NS,539.9000244140625,558.7999877929688,533.8499755859375,555.5999755859375,1522557.0
2026-07-06,AADHARHFC.NS,560.0,563.0,550.5999755859375,556.5,725171.0
2026-07-07,AADHARHFC.NS,554.0,554.0,540.25,545.7999877929688,388701.0
2026-07-08,AADHARHFC.NS,540.0,547.4500122070312,520.1500244140625,525.2000122070312,533341.0
2026-07-09,AADHARHFC.NS,528.0,536.5499877929688,523.4000244140625,531.5999755859375,207910.0
2026-07-10,AADHARHFC.NS,538.0,540.0,523.25,534.5499877929688,743298.0
2026-07-13,AADHARHFC.NS,530.0,545.2000122070312,525.3499755859375,535.9000244140625,464023.0
2026-07-14,AADHARHFC.NS,534.0499877929688,534.0499877929688,517.0,518.9500122070312,243257.0
2026-07-15,AADHARHFC.NS,519.0,521.9500122070312,512.0,513.75,240740.0
2026-07-16,AADHARHFC.NS,516.9000244140625,522.0,511.20001220703125,514.9500122070312,236893.0
2026-07-17,AADHARHFC.NS,515.75,519.6500244140625,508.79998779296875,517.25,195329.0
2026-07-20,AADHARHFC.NS,517.25,524.4500122070312,508.25,510.54998779296875,332074.0
2026-07-21,AADHARHFC.NS,510.3999938964844,517.3499755859375,505.6000061035156,513.5,320557.0
2026-07-22,AADHARHFC.NS,515.0,515.0,503.79998779296875,510.25,630925.0
2026-07-23,AADHARHFC.NS,509.95001220703125,510.25,497.04998779296875,500.79998779296875,169663.0
2026-07-24,AADHARHFC.NS,500.8999938964844,502.95001220703125,492.5,495.0,136978.0
2026-07-27,AADHARHFC.NS,500.0,507.6000061035156,497.29998779296875,502.0,223206.0
2026-07-28,AADHARHFC.NS,498.6499938964844,504.29998779296875,496.5,497.8500061035156,160190.0
2026-07-29,AADHARHFC.NS,497.8999938964844,503.0,492.5,494.54998779296875,304806.0
2026-07-30,AADHARHFC.NS,494.6000061035156,499.0,487.1000061035156,490.75,430815.0
2026-07-31,AADHARHFC.NS,495.0,504.0,492.04998779296875,496.70001220703125,224744.0
2026-08-03,AADHARHFC.NS,502.04998779296875,515.9500122070312,490.3999938964844,504.1499938964844,656790.0
2026-08-04,AADHARHFC.NS,504.1000061035156,504.1499938964844,491.1499938964844,492.79998779296875,155568.0
2026-08-05,AADHARHFC.NS,494.0,508.70001220703125,493.20001220703125,505.20001220703125,280546.0
2026-08-06,AADHARHFC.NS,506.3500061035156,517.7999877929688,499.0,514.9000244140625,380689.0
2026-08-07,AADHARHFC.NS,515.4000244140625,516.7999877929688,502.0,506.3999938964844,271851.0
2026-08-10,AADHARHFC.NS,503.8999938964844,508.0,496.3999938964844,501.6499938964844,148306.0
2026-08-11,AADHARHFC.NS,501.54998779296875,506.29998779296875,495.0,501.54998779296875,157842.0
2026-08-12,AADHARHFC.NS,498.20001220703125,506.0,496.1000061035156,502.0,240315.0
2026-08-13,AADHARHFC.NS,501.54998779296875,510.45001220703125,495.3999938964844,503.20001220703125,946444.0
2026-08-14,AADHARHFC.NS,499.3999938964844,503.1000061035156,497.0,498.20001220703125,159621.0
2026-08-17,AADHARHFC.NS,498.20001220703125,501.95001220703125,486.25,487.6499938964844,208660.0
2026-08-18,AADHARHFC.NS,487.6499938964844,493.8500061035156,482.0,487.3999938964844,286979.0
2026-08-19,AADHARHFC.NS,487.3999938964844,487.5,469.1000061035156,474.3999938964844,983771.0
2026-08-20,AADHARHFC.NS,474.95001220703125,479.79998779296875,472.5,474.95001220703125,137921.0
2026-06-25,AARTIIND.NS,466.5,471.0,461.5,466.04998779296875,959069.0
2026-06-26,AARTIIND.NS,466.04998779296875,466.04998779296875,466.04998779296875,466.04998779296875,0.0
2026-06-29,AARTIIND.NS,466.04998779296875,467.70001220703125,455.0,457.20001220703125,919953.0
2026-06-30,AARTIIND.NS,457.0,462.54998779296875,454.5,458.29998779296875,477975.0
2026-07-01,AARTIIND.NS,461.0,473.6499938964844,458.29998779296875,467.6000061035156,577582.0
2026-07-02,AARTIIND.NS,468.0,488.0,468.0,482.04998779296875,1032310.0
2026-07-03,AARTIIND.NS,485.0,489.70001220703125,479.1499938964844,487.70001220703125,610187.0
2026-07-06,AARTIIND.NS,485.29998779296875,501.0,483.8999938964844,488.5,1099353.0
2026-07-07,AARTIIND.NS,490.0,490.04998779296875,477.0,478.45001220703125,350717.0
2026-07-08,AARTIIND.NS,478.0,480.75,462.04998779296875,465.5,350722.0
2026-07-09,AARTIIND.NS,465.54998779296875,475.8999938964844,465.54998779296875,467.95001220703125,357128.0
2026-07-10,AARTIIND.NS,470.0,495.8500061035156,470.0,484.1000061035156,1096250.0
2026-07-13,AARTIIND.NS,482.45001220703125,488.3999938964844,477.04998779296875,484.29998779296875,476780.0
2026-07-14,AARTIIND.NS,480.79998779296875,491.95001220703125,478.3500061035156,483.04998779296875,520204.0
2026-07-15,AARTIIND.NS,486.54998779296875,510.8999938964844,483.45001220703125,500.70001220703125,4186186.0
2026-07-16,AARTIIND.NS,502.0,506.54998779296875,497.25,504.75,1116370.0
2026-07-17,AARTIIND.NS,504.6000061035156,507.1000061035156,484.70001220703125,493.95001220703125,999288.0
2026-07-20,AARTIIND.NS,492.70001220703125,502.6000061035156,489.3500061035156,495.3999938964844,713939.0
2026-07-21,AARTIIND.NS,495.0,502.25,493.45001220703125,499.5,542479.0
2026-07-22,AARTIIND.NS,502.8500061035156,504.79998779296875,485.70001220703125,495.95001220703125,875805.0
2026-07-23,AARTIIND.NS,493.1000061035156,493.1000061035156,476.0,478.20001220703125,474167.0
2026-07-24,AARTIIND.NS,475.0,480.54998779296875,469.0,477.79998779296875,309677.0
2026-07-27,AARTIIND.NS,480.0,489.70001220703125,480.0,486.1000061035156,357510.0
2026-07-28,AARTIIND.NS,489.0,489.0,475.1000061035156,476.75,270826.0
2026-07-29,AARTIIND.NS,477.75,489.5,477.75,485.5,265222.0
2026-07-30,AARTIIND.NS,486.0,488.95001220703125,476.79998779296875,480.20001220703125,479304.0
2026-07-31,AARTIIND.NS,504.0,516.9500122070312,485.1000061035156,489.1000061035156,11292862.0
2026-08-03,AARTIIND.NS,486.3500061035156,492.54998779296875,482.0,486.79998779296875,805775.0
2026-08-04,AARTIIND.NS,486.79998779296875,489.8999938964844,480.54998779296875,481.75,460389.0
2026-08-05,AARTIIND.NS,485.5,486.79998779296875,481.1499938964844,485.95001220703125,485538.0
2026-08-06,AARTIIND.NS,485.95001220703125,507.29998779296875,483.3999938964844,501.20001220703125,2569945.0
2026-08-07,AARTIIND.NS,500.0,510.0,496.54998779296875,502.1000061035156,1422279.0
2026-08-10,AARTIIND.NS,501.29998779296875,504.95001220703125,496.04998779296875,500.54998779296875,602597.0
2026-08-11,AARTIIND.NS,501.25,510.79998779296875,497.04998779296875,505.29998779296875,1309229.0
2026-08-12,AARTIIND.NS,510.0,534.0,503.25,530.9000244140625,5378998.0
2026-08-13,AARTIIND.NS,536.0,541.7000122070312,528.7999877929688,538.2000122070312,2850685.0
2026-08-14,AARTIIND.NS,538.2000122070312,538.2000122070312,512.5,534.0999755859375,2578695.0
2026-08-17,AARTIIND.NS,534.0999755859375,537.0999755859375,523.5999755859375,526.7000122070312,754607.0
2026-08-18,AARTIIND.NS,526.0,533.7999877929688,520.8499755859375,530.0999755859375,830422.0
2026-08-19,AARTIIND.NS,532.7000122070312,535.3499755859375,520.25,527.0499877929688,1436341.0
2026-08-20,AARTIIND.NS,530.0,537.9000244140625,516.2000122070312,520.0499877929688,749736.0
2026-08-21,AARTIIND.NS,519.0,533.7000122070312,516.4000244140625,527.2000122070312,995748.0
2026-06-25,AAVAS.NS,1480.0999755859375,1501.0,1450.0,1489.9000244140625,86272.0
2026-06-26,AAVAS.NS,1489.9000244140625,1489.9000244140625,1489.9000244140625,1489.9000244140625,0.0
2026-06-29,AAVAS.NS,1489.9000244140625,1499.0,1466.0,1483.800048828125,203363.0
2026-06-30,AAVAS.NS,1487.9000244140625,1530.0,1483.0999755859375,1520.800048828125,154482.0
2026-07-01,AAVAS.NS,1520.0,1540.800048828125,1492.5999755859375,1518.300048828125,103288.0
2026-07-02,AAVAS.NS,1520.0,1533.9000244140625,1501.800048828125,1503.9000244140625,56476.0
2026-07-03,AAVAS.NS,1504.0999755859375,1525.199951171875,1493.0,1506.0999755859375,55158.0
2026-07-06,AAVAS.NS,1515.0,1520.0,1502.0,1514.0,60107.0
2026-07-07,AAVAS.NS,1514.0,1530.800048828125,1503.0,1506.199951171875,61237.0
2026-07-08,AAVAS.NS,1501.0999755859375,1515.0,1472.5999755859375,1499.800048828125,100365.0
2026-07-09,AAVAS.NS,1499.800048828125,1519.800048828125,1493.800048828125,1505.300048828125,48377.0
2026-07-10,AAVAS.NS,1503.0,1534.9000244140625,1502.199951171875,1525.9000244140625,44959.0
2026-07-13,AAVAS.NS,1526.9000244140625,1530.0,1490.0,1498.4000244140625,46777.0
2026-07-14,AAVAS.NS,1495.0,1495.0999755859375,1439.9000244140625,1447.5,66824.0
2026-07-15,AAVAS.NS,1454.9000244140625,1510.0999755859375,1440.0,1500.9000244140625,67799.0
2026-07-16,AAVAS.NS,1493.4000244140625,1505.800048828125,1476.9000244140625,1500.800048828125,32468.0
2026-07-17,AAVAS.NS,1498.0,1508.199951171875,1471.0,1481.4000244140625,26018.0
2026-07-20,AAVAS.NS,1477.0,1515.0,1476.9000244140625,1497.4000244140625,34533.0
2026-07-21,AAVAS.NS,1495.5,1529.9000244140625,1483.0,1521.699951171875,75525.0
2026-07-22,AAVAS.NS,1523.9000244140625,1544.9000244140625,1425.0,1444.0,487839.0
2026-07-23,AAVAS.NS,1422.199951171875,1440.0,1380.0,1385.9000244140625,124946.0
2026-07-24,AAVAS.NS,1350.0,1399.9000244140625,1350.0,1379.0,62171.0
2026-07-27,AAVAS.NS,1398.0,1398.0,1380.300048828125,1390.5999755859375,20553.0
2026-07-28,AAVAS.NS,1384.0,1388.9000244140625,1367.800048828125,1376.0999755859375,31601.0
2026-07-29,AAVAS.NS,1369.4000244140625,1393.9000244140625,1369.4000244140625,1387.300048828125,28681.0
2026-07-30,AAVAS.NS,1387.300048828125,1387.4000244140625,1355.0,1362.5999755859375,32568.0
2026-07-31,AAVAS.NS,1360.0999755859375,1370.4000244140625,1346.199951171875,1359.800048828125,27076.0
2026-08-03,AAVAS.NS,1359.800048828125,1453.199951171875,1359.800048828125,1439.0,142280.0
2026-08-04,AAVAS.NS,1450.0,1450.0,1386.0,1392.5999755859375,34360.0
2026-08-05,AAVAS.NS,1392.5999755859375,1405.800048828125,1368.0999755859375,1375.699951171875,53803.0
2026-08-06,AAVAS.NS,1390.0,1396.4000244140625,1367.699951171875,1376.300048828125,47943.0
2026-08-07,AAVAS.NS,1365.0,1396.300048828125,1354.0999755859375,1371.5,64072.0
2026-08-10,AAVAS.NS,1378.300048828125,1420.0,1365.0,1404.0,129631.0
2026-08-11,AAVAS.NS,1414.0,1440.0,1378.0,1396.800048828125,159507.0
2026-08-12,AAVAS.NS,1396.800048828125,1433.300048828125,1388.0999755859375,1416.199951171875,70390.0
2026-08-13,AAVAS.NS,1410.0,1444.5,1410.0,1431.800048828125,54640.0
2026-08-14,AAVAS.NS,1431.800048828125,1435.9000244140625,1385.199951171875,1397.4000244140625,51565.0
2026-08-17,AAVAS.NS,1390.0999755859375,1399.9000244140625,1380.0,1389.800048828125,113239.0
2026-08-18,AAVAS.NS,1375.0,1393.9000244140625,1375.0,1388.300048828125,49386.0
2026-08-19,AAVAS.NS,1387.0999755859375,1407.9000244140625,1365.5999755859375,1372.800048828125,75310.0
2026-08-20,AAVAS.NS,1373.0999755859375,1380.0,1355.0,1364.9000244140625,104899.0
2026-06-25,ABB.NS,6958.086434648934,7015.411578570758,6881.982364269962,6911.63330078125,231515.0
2026-06-26,ABB.NS,6911.63330078125,6911.63330078125,6911.63330078125,6911.63330078125,0.0
2026-06-29,ABB.NS,6918.551837822671,7183.433536756454,6806.372461595118,7045.0625,915384.0
2026-06-30,ABB.NS,6987.73762511556,7017.388562704452,6911.633551970737,6949.19140625,367996.0
2026-07-01,ABB.NS,6964.016896488035,6991.196922694879,6834.541135284525,6856.28515625,146578.0
2026-07-02,ABB.NS,6869.133881865117,6880.005892325622,6751.024313680529,6781.16943359375,264804.0
2026-07-03,ABB.NS,6800.936592213465,6893.842861602808,6673.437562945112,6869.6279296875,345071.0
2026-07-06,ABB.NS,6904.220736434162,7002.563011614922,6810.820284126808,6990.70263671875,238108.0
2026-07-07,ABB.NS,7024.307137513099,7024.307137513099,6788.088000624731,6896.80810546875,229515.0
2026-07-08,ABB.NS,6828.116888683268,6862.709649934468,6646.751983266263,6692.7109375,331230.0
2026-07-09,ABB.NS,6701.11190088893,6781.6636147417985,6701.11190088893,6740.646484375,119092.0
2026-07-10,ABB.NS,6755.472084612369,6830.587794697305,6732.739698665612,6756.46044921875,110261.0
2026-07-13,ABB.NS,6720.879299342589,6792.041550747393,6637.362490402229,6727.7978515625,297882.0
2026-07-14,ABB.NS,6699.6292154286675,6839.482801617818,6665.530637877249,6811.80859375,187662.0
2026-07-15,ABB.NS,6859.24994117175,7185.410240968102,6845.9070198164445,7120.67236328125,763817.0
2026-07-16,ABB.NS,7126.602558740218,7832.294844565128,7107.329450093739,7578.28515625,2577801.0
2026-07-17,ABB.NS,7578.285430737441,7616.831649426552,7397.908894564036,7418.66455078125,366304.0
2026-07-20,ABB.NS,7408.286782414288,7485.873402709068,7330.205979824636,7429.53662109375,272955.0
2026-07-21,ABB.NS,7437.937446808979,7544.186636302297,7405.321416545914,7444.36181640625,254098.0
2026-07-22,ABB.NS,7444.362029907324,7550.117040156937,7398.403076854922,7418.66455078125,212131.0
2026-07-23,ABB.NS,7431.513410027045,7595.087750944651,7398.897378303293,7440.40869140625,304111.0
2026-07-24,ABB.NS,7410.757768938335,7494.76875991723,7247.677609979302,7289.68310546875,258917.0
2026-07-27,ABB.NS,7332.67656689803,7347.5020350882805,7140.933844970787,7242.2412109375,370848.0
2026-07-28,ABB.NS,7242.241373731622,7264.479576516877,7106.341245599503,7159.21875,293933.0
2026-07-29,ABB.NS,7162.678300635644,7371.223232529409,7002.563234442326,7225.439453125,570622.0
2026-07-30,ABB.NS,7246.688920746759,7246.688920746759,7111.282976646608,7206.66015625,335960.0
2026-07-31,ABB.NS,7264.973760739574,7397.908795202464,7117.707440033472,7199.74169921875,348950.0
2026-08-03,ABB.NS,7159.218748940055,7567.907497844137,7158.724566656011,7512.55908203125,1207164.0
2026-08-04,ABB.NS,7512.559133649554,7802.64413637632,7512.064951362115,7610.4072265625,718380.0
2026-08-05,ABB.NS,7657.848539797477,7741.859526617662,7585.697927587202,7601.017578125,267379.0
2026-08-06,ABB.NS,7646.9767291532,7693.924046541694,7581.744667097609,7645.0,159592.0
2026-08-07,ABB.NS,7657.5,7670.0,7580.0,7600.0,179322.0
2026-08-10,ABB.NS,7639.5,7723.5,7535.0,7649.5,202217.0
2026-08-11,ABB.NS,7649.5,7714.0,7561.5,7611.5,147983.0
2026-08-12,ABB.NS,7611.5,7741.0,7585.5,7710.0,224512.0
2026-08-13,ABB.NS,7750.0,7772.0,7659.0,7710.0,131083.0
2026-08-14,ABB.NS,7710.0,7825.0,7639.0,7649.0,163080.0
2026-08-17,ABB.NS,7652.5,7760.0,7627.0,7660.0,93962.0
2026-08-18,ABB.NS,7660.0,7734.0,7528.5,7546.0,126259.0
2026-08-19,ABB.NS,7525.0,7543.0,7391.5,7430.0,187000.0
2026-08-20,ABB.NS,7450.5,7481.5,7393.0,7479.0,195920.0
2026-06-25,ABBOTINDIA.NS,25107.48093136237,25229.622792285518,24897.396930574556,24999.99609375,13175.0
2026-06-26,ABBOTINDIA.NS,24999.99609375,24999.99609375,24999.99609375,24999.99609375,0.0
2026-06-29,ABBOTINDIA.NS,25210.08007078968,25210.08007078968,24633.570487775498,24716.626953125,22221.0
2026-06-30,ABBOTINDIA.NS,24897.395940816627,24975.566728699883,24623.798183225237,24858.310546875,10622.0
2026-07-01,ABBOTINDIA.NS,24999.996596746576,25068.396040239728,24789.9125917319,24965.796875,18752.0
2026-07-02,ABBOTINDIA.NS,25014.65306122449,25234.508410395407,24965.796316964286,25136.794921875,4925.0
2026-07-03,ABBOTINDIA.NS,25258.93713268126,25522.763555343696,25029.310431475067,25302.908203125,21108.0
2026-07-06,ABBOTINDIA.NS,25473.907169117647,26382.6426377513,25429.936098054728,26245.84375,28228.0
2026-07-07,ABBOTINDIA.NS,26343.55638447147,26382.641779700658,25957.58810658326,26113.9296875,6926.0
2026-07-08,ABBOTINDIA.NS,26113.929027776125,26177.442793418984,25527.64811414972,25644.904296875,5245.0
2026-07-09,ABBOTINDIA.NS,25600.933516412962,26275.15657466964,25600.933516412962,26157.900390625,24860.0
2026-07-10,ABBOTINDIA.NS,26201.871931009,26724.639094279173,26055.301698316423,26543.869140625,16821.0
2026-07-13,ABBOTINDIA.NS,26861.437186302242,26900.52258053477,26548.75403244205,26768.609375,10100.0
2026-07-14,ABBOTINDIA.NS,26788.152520241478,26939.608425426137,26602.49689453125,26871.208984375,20023.0
2026-07-15,ABBOTINDIA.NS,26871.20893067113,27115.492648222687,26739.29572319329,27008.0078125,8698.0
2026-07-16,ABBOTINDIA.NS,27115.493810548975,27291.37809472551,26920.066828130606,27232.75,8282.0
2026-07-17,ABBOTINDIA.NS,27281.60632017466,27525.890044388256,26817.46724416882,27413.51953125,11100.0
2026-07-20,ABBOTINDIA.NS,27413.518611157164,27696.887721734085,27271.8340558687,27628.48828125,8865.0
2026-07-21,ABBOTINDIA.NS,27745.744750976562,28175.684095594617,27521.003729926215,28141.484375,16852.0
2026-07-22,ABBOTINDIA.NS,28239.197265625,28278.282659764274,27564.974216722534,28239.197265625,21902.0
2026-07-23,ABBOTINDIA.NS,28244.084001394214,28244.084001394214,27804.373300801675,28034.0,20311.0
2026-07-24,ABBOTINDIA.NS,27900.0,28050.0,27650.0,28005.0,10811.0
2026-07-27,ABBOTINDIA.NS,28015.0,28155.0,27750.0,27800.0,6597.0
2026-07-28,ABBOTINDIA.NS,27895.0,27945.0,27745.0,27905.0,6560.0
2026-07-29,ABBOTINDIA.NS,27950.0,28090.0,27600.0,27745.0,9930.0
2026-07-30,ABBOTINDIA.NS,27745.0,27865.0,27500.0,27555.0,3567.0
2026-07-31,ABBOTINDIA.NS,27505.0,27880.0,27430.0,27800.0,6208.0
2026-08-03,ABBOTINDIA.NS,27950.0,28045.0,27680.0,27895.0,9455.0
2026-08-04,ABBOTINDIA.NS,27895.0,27925.0,27730.0,27825.0,2409.0
2026-08-05,ABBOTINDIA.NS,27925.0,27955.0,27650.0,27785.0,3483.0
2026-08-06,ABBOTINDIA.NS,27830.0,27990.0,27750.0,27855.0,6071.0
2026-08-07,ABBOTINDIA.NS,27855.0,27975.0,27600.0,27835.0,7629.0
2026-08-10,ABBOTINDIA.NS,27950.0,27950.0,27495.0,27535.0,3817.0
2026-08-11,ABBOTINDIA.NS,27535.0,28135.0,27330.0,28020.0,8470.0
2026-08-12,ABBOTINDIA.NS,28020.0,28250.0,27755.0,28140.0,11910.0
2026-08-13,ABBOTINDIA.NS,28610.0,28635.0,27400.0,27620.0,34092.0
2026-08-14,ABBOTINDIA.NS,27800.0,27800.0,27000.0,27060.0,18516.0
2026-08-17,ABBOTINDIA.NS,27145.0,27150.0,26650.0,26905.0,11190.0
